file_id,workspace_id,channel_id,message_id,uploader_id,purpose,file_name,mime,size_bytes,url,pinned,deleted,replaced_from,created_at,updated_at
f_2d04af2d,default,learning-materials,mycehi6az,"School Admin",media,"1 Year Bachelor in LLB Transcript 2 Semester.pdf",application/pdf,864654,/uploads/1768177540213-5efaabdc97dc8ddcc42c033d.pdf,0,0,,"2026-01-12 00:25:41","2026-01-12 00:25:41"
f_ffddf9c1,default,learning-materials,m1wyys8ge,"School Admin",media,"Alle Bescheidtypen drucken_282797_RequestSubject_81077 (2).pdf",application/pdf,485681,/uploads/1768177678579-35e34277b497ecb927687e81.pdf,0,0,,"2026-01-12 00:28:01","2026-01-12 00:28:01"
f_88208828,default,learning-materials,m0ckqs2lu,"School Admin",media,"119376-F-1_20251214200518 (4).pdf",application/pdf,139332,/uploads/1768177773786-c6f7c80dd68d930958af3d17.pdf,0,0,,"2026-01-12 00:29:35","2026-01-12 00:29:35"
f_37425bed,default,learning-materials,mia8v362t,"School Admin",media,"Reflexive verb.pdf",application/pdf,60856,/uploads/1768178365379-6364c2489ce4869abb9d811f.pdf,0,0,,"2026-01-12 00:39:28","2026-01-12 00:39:28"
f_f5524f90,default,learning-materials,mmzkgzkry,"School Admin",media,"Reflexive verb.pdf",application/pdf,60856,/uploads/1768178465610-416b9044a34c58204965ddf0.pdf,0,0,,"2026-01-12 00:41:07","2026-01-12 00:41:07"
f_2199cf9c,default,learning-materials,mnbv4yx97,"School Admin",media,Wortliste_A1.1.pdf,application/pdf,118862,/uploads/1768178846719-3e89ab89ba8af2eaf24a328f.pdf,0,0,,"2026-01-12 00:47:27","2026-01-12 00:47:27"
f_602ac540,default,learning-materials,mfuabtfm6,"School Admin",media,"Verb With preposition.pdf",application/pdf,527107,/uploads/1768179127055-3be29a1fc87aa04538938042.pdf,0,0,,"2026-01-12 00:52:09","2026-01-12 00:52:09"
f_171055f1,default,learning-materials,mf7nqt6qo,"School Admin",media,Wortliste_A2.2.pdf,application/pdf,104508,/uploads/1768179204489-c857ceee42870768834265f1.pdf,0,0,,"2026-01-12 00:53:26","2026-01-12 00:53:26"
f_d2bc660f,default,learning-materials,me4mdha78,"School Admin",media,Wortliste_A2.2.pdf,application/pdf,104508,/uploads/1768179252210-fd37169532d7cef3ba2f23f7.pdf,0,0,,"2026-01-12 00:54:13","2026-01-12 00:54:13"
f_151d3766,default,learning-materials,m8px7sxb2,"School Admin",media,Wortliste_A1.1.pdf,application/pdf,118862,/uploads/1768179277138-0438efbdc254bf3d3ef4af15.pdf,0,0,,"2026-01-12 00:54:38","2026-01-12 00:54:38"
f_1d45e33e,default,learning-materials,mzprq6ebg,"School Admin",media,Wortliste_A1.2.pdf,application/pdf,145841,/uploads/1768179289371-d2286e9bc70806ed088240b7.pdf,0,0,,"2026-01-12 00:54:50","2026-01-12 00:54:50"
f_ff38fd5b,default,learning-materials,mmc2fsuoj,"School Admin",media,Wortliste_A1.2.pdf,application/pdf,145841,/uploads/1768179295995-ff3b062a8042627497e78d96.pdf,0,0,,"2026-01-12 00:55:00","2026-01-12 00:55:00"
f_2f3da7bb,default,learning-materials,m8anfbgzq,"School Admin",media,Wortliste_A2.2.pdf,application/pdf,104508,/uploads/1768179345023-4cd7418e9d4c223610dd9d2b.pdf,0,0,,"2026-01-12 00:55:45","2026-01-12 00:55:45"
f_73b152f4,default,listening-practice,mct3yqlfm,"School Admin",media,Wortliste_A2.2.pdf,application/pdf,104508,/uploads/1768179365482-914feb01026dc9ec47e44962.pdf,0,0,,"2026-01-12 00:56:06","2026-01-12 00:56:06"
f_c861cd0c,default,listening-practice,m6t8gnblg,"School Admin",media,"Reflexive verb.pdf",application/pdf,60856,/uploads/1768179838933-2860ddeebf5cfb1e354db9cf.pdf,0,0,,"2026-01-12 01:04:01","2026-01-12 01:04:01"
f_81917e18,default,listening-practice,mnl3mehss,"School Admin",media,"Verb With preposition.pdf",application/pdf,527107,/uploads/1768180019370-3bfe278dfac29fa5dec1906e.pdf,0,0,,"2026-01-12 01:07:00","2026-01-12 01:07:00"
f_21a73c03,default,listening-practice,ma3yyl83e,"School Admin",media,"German verb with preposition A1.pdf",application/pdf,527107,/uploads/1768180263650-84177f60b3e12633cb0f72fe.pdf,0,0,,"2026-01-12 01:11:04","2026-01-12 01:11:04"
f_ab6a086d,default,listening-practice,msoi7h6d0,"School Admin",media,Wortliste_A1.2.pdf,application/pdf,145841,/uploads/1768180549828-89722adc5f83ee82e58cb540.pdf,0,0,,"2026-01-12 01:15:50","2026-01-12 01:15:50"
f_3af9de1,default,listening-practice,mertofajz,"School Admin",media,Wortliste_A1.2.pdf,application/pdf,145841,/uploads/1768180619102-75fc349231432078e59df86d.pdf,0,0,,"2026-01-12 01:17:00","2026-01-12 01:17:00"
f_e8a8128,default,listening-practice,me08v6vuk,"School Admin",media,Wortliste_A1.1.pdf,application/pdf,118862,/uploads/1768180656216-fc72590af334712bcb2ce7ea.pdf,0,0,,"2026-01-12 01:17:38","2026-01-12 01:17:38"
f_2ecdb8d5,default,listening-practice,me08v6vuk,"School Admin",media,Wortliste_A1.2.pdf,application/pdf,145841,/uploads/1768180656218-6736bd2ee5e0da254b54a1c1.pdf,0,0,,"2026-01-12 01:17:38","2026-01-12 01:17:38"
f_2096500e,default,listening-practice,mrv8zu721,"School Admin",media,"Reflexive verb.pdf",application/pdf,60856,/uploads/1768180740269-87bb9360fe282fd643abb609.pdf,0,0,,"2026-01-12 01:19:01","2026-01-12 01:19:01"
f_11ea17b3,default,listening-practice,mm2hdd1ry,"School Admin",media,"German verb with preposition A1.pdf",application/pdf,527107,/uploads/1768180868656-c77a1fc303366f2299c925c2.pdf,0,0,,"2026-01-12 01:21:10","2026-01-12 01:21:10"
f_3f49a71b,default,listening-practice,mm2hdd1ry,"School Admin",media,"Reflexive verb.pdf",application/pdf,60856,/uploads/1768180868669-b4fee7f3cc28a2eca66c77b2.pdf,0,0,,"2026-01-12 01:21:10","2026-01-12 01:21:10"
f_15a53ef1,default,listening-practice,mm2hdd1ry,"School Admin",media,"Verb with preposition for A2.pdf",application/pdf,527107,/uploads/1768180868670-2ecc8a56d63cfe6e9e3939c9.pdf,0,0,,"2026-01-12 01:21:10","2026-01-12 01:21:10"
f_eeaa6ddf,default,listening-practice,mm2hdd1ry,"School Admin",media,"Verb With preposition.pdf",application/pdf,527107,/uploads/1768180868677-883bc69bfddaf74eba3714f4.pdf,0,0,,"2026-01-12 01:21:10","2026-01-12 01:21:10"
f_f5a328d6,default,listening-practice,mm2hdd1ry,"School Admin",media,Wortliste_A1.1.pdf,application/pdf,118862,/uploads/1768180868679-e939ebe43e5f955095f67a2e.pdf,0,0,,"2026-01-12 01:21:10","2026-01-12 01:21:10"
f_4ac4e236,default,listening-practice,mm2hdd1ry,"School Admin",media,Wortliste_A1.2.pdf,application/pdf,145841,/uploads/1768180868680-ab26fed00c1e5acacf7451cf.pdf,0,0,,"2026-01-12 01:21:10","2026-01-12 01:21:10"
f_2c8f7607,default,listening-practice,mm2hdd1ry,"School Admin",media,Wortliste_A2.2.pdf,application/pdf,104508,/uploads/1768180868682-d62d4e2f26027b8adf0a8cfe.pdf,0,0,,"2026-01-12 01:21:10","2026-01-12 01:21:10"
f_afae69a,default,listening-practice,mm2hdd1ry,"School Admin",media,Wortliste_B1_B2.pdf,application/pdf,148806,/uploads/1768180868682-753613a214fb590a22b35620.pdf,0,0,,"2026-01-12 01:21:10","2026-01-12 01:21:10"
f_9717cb43,default,listening-practice,mfusb61k9,"School Admin",media,"Dokument-unbenannt (1).pdf",application/pdf,406962,/uploads/1768180917569-91bf4594d16d5a3f8ae81239.pdf,0,0,,"2026-01-12 01:21:59","2026-01-12 01:21:59"
f_8057bd12,default,listening-practice,mfusb61k9,"School Admin",media,"Dokument-unbenannt (2).pdf",application/pdf,26692,/uploads/1768180917574-cd6adcbf31953dbeb55820a9.pdf,0,0,,"2026-01-12 01:21:59","2026-01-12 01:21:59"
f_1e2bfc70,default,listening-practice,mfusb61k9,"School Admin",media,"Dokument-unbenannt (3).pdf",application/pdf,25754,/uploads/1768180917574-00e443367a1d8f91bb7802dc.pdf,0,0,,"2026-01-12 01:21:59","2026-01-12 01:21:59"
f_5874bfc4,default,listening-practice,mfusb61k9,"School Admin",media,"Dokument-unbenannt (4).pdf",application/pdf,26435,/uploads/1768180917575-a35f9fc1b8b04feeaff479de.pdf,0,0,,"2026-01-12 01:21:59","2026-01-12 01:21:59"
f_6d5938fc,default,listening-practice,mfusb61k9,"School Admin",media,Dokument-unbenannt.pdf,application/pdf,406743,/uploads/1768180917575-3796ff9018cfe39b888d10cf.pdf,0,0,,"2026-01-12 01:21:59","2026-01-12 01:21:59"
f_d0593d47,default,listening-practice,mfusb61k9,"School Admin",media,"Eatznite Concept 2.pdf",application/pdf,229564,/uploads/1768180917577-60799fb74d03ac3b8f7d5193.pdf,0,0,,"2026-01-12 01:21:59","2026-01-12 01:21:59"
f_1a86d23e,default,learning-materials,mm2p14bib,"School Admin",media,"CV â Md Golam Rabbani.pdf",application/pdf,430644,/uploads/1768247900551-bc4845a82fa9961154d14c81.pdf,0,0,,"2026-01-12 19:58:22","2026-01-12 19:58:22"
f_6ef12775,default,learning-materials,mm2p14bib,"School Admin",media,FundBA_PrinciplesOfStrategicMgt_2025-09-18.pdf,application/pdf,181273,/uploads/1768247900553-b01135fe674ee4d0192f80ca.pdf,0,0,,"2026-01-12 19:58:22","2026-01-12 19:58:22"
f_7e5b4018,default,learning-materials,mm2p14bib,"School Admin",media,FundBA_TheOperationsFunction_2025-09-18.pdf,application/pdf,804612,/uploads/1768247900555-a47bccd53009fd68dae9667c.pdf,0,0,,"2026-01-12 19:58:22","2026-01-12 19:58:22"
f_dc4f639d,default,learning-materials,mm2p14bib,"School Admin",media,PlanningCostsOfProduction_2025-09-18.pdf,application/pdf,248908,/uploads/1768247900558-b6c334f534cf2b60602173fd.pdf,0,0,,"2026-01-12 19:58:22","2026-01-12 19:58:22"
f_47127910,default,learning-materials,mm2p14bib,"School Admin",media,Pricing_2025-09-18.pdf,application/pdf,369854,/uploads/1768247900559-6c6ebdbd57750c8039f63ffb.pdf,0,0,,"2026-01-12 19:58:22","2026-01-12 19:58:22"
f_8b22cc45,default,learning-materials,mm2p14bib,"School Admin",media,ProductPolicy_2025-11-11.pdf,application/pdf,918506,/uploads/1768247900560-821a6afed5070b004a8a58e2.pdf,0,0,,"2026-01-12 19:58:22","2026-01-12 19:58:22"
f_7a577995,default,learning-materials,mxso060k1,"School Admin",media,"CV â Md Golam Rabbani.pdf",application/pdf,430644,/uploads/1768248174377-2461ff4614cacf9b8712f5d5.pdf,0,0,,"2026-01-12 20:02:55","2026-01-12 20:02:55"
f_2e29e97e,default,learning-materials,mxso060k1,"School Admin",media,FundBA_PrinciplesOfStrategicMgt_2025-09-18.pdf,application/pdf,181273,/uploads/1768248174381-db44f369c8422c7b6cefbca4.pdf,0,0,,"2026-01-12 20:02:55","2026-01-12 20:02:55"
f_ed09ef1e,default,learning-materials,mxso060k1,"School Admin",media,FundBA_TheOperationsFunction_2025-09-18.pdf,application/pdf,804612,/uploads/1768248174383-b5f401a3017c4d2643264e81.pdf,0,0,,"2026-01-12 20:02:55","2026-01-12 20:02:55"
f_e469b108,default,learning-materials,mxso060k1,"School Admin",media,PlanningCostsOfProduction_2025-09-18.pdf,application/pdf,248908,/uploads/1768248174387-14580f0b8a79a38ed980b125.pdf,0,0,,"2026-01-12 20:02:55","2026-01-12 20:02:55"
f_d0243f0e,default,learning-materials,mxso060k1,"School Admin",media,Pricing_2025-09-18.pdf,application/pdf,369854,/uploads/1768248174387-698cc64db67ddfeaa7358123.pdf,0,0,,"2026-01-12 20:02:55","2026-01-12 20:02:55"
f_c4604895,default,learning-materials,mxso060k1,"School Admin",media,ProductPolicy_2025-11-11.pdf,application/pdf,918506,/uploads/1768248174390-c61731bb5cbeb6ddbca8fda1.pdf,0,0,,"2026-01-12 20:02:55","2026-01-12 20:02:55"
f_3a4bab3,default,learning-materials,mi3ufd6hd,"School Admin",media,"CV â Md Golam Rabbani.pdf",application/pdf,430644,/uploads/1768248310384-b3d8a16a53637dcf9547d368.pdf,0,0,,"2026-01-12 20:05:11","2026-01-12 20:05:11"
f_228c9ca9,default,learning-materials,mi3ufd6hd,"School Admin",media,FundBA_PrinciplesOfStrategicMgt_2025-09-18.pdf,application/pdf,181273,/uploads/1768248310388-01765ce110958722f20cdf92.pdf,0,0,,"2026-01-12 20:05:11","2026-01-12 20:05:11"
f_28de724a,default,learning-materials,mi3ufd6hd,"School Admin",media,FundBA_TheOperationsFunction_2025-09-18.pdf,application/pdf,804612,/uploads/1768248310390-7aa8814cc5e9289ab6ffb22b.pdf,0,0,,"2026-01-12 20:05:11","2026-01-12 20:05:11"
f_bcd6aa66,default,learning-materials,mi3ufd6hd,"School Admin",media,PlanningCostsOfProduction_2025-09-18.pdf,application/pdf,248908,/uploads/1768248310393-416a906743b4a1e47cd8070d.pdf,0,0,,"2026-01-12 20:05:11","2026-01-12 20:05:11"
f_38791e4b,default,learning-materials,mi3ufd6hd,"School Admin",media,Pricing_2025-09-18.pdf,application/pdf,369854,/uploads/1768248310394-71b05a7970f8dd6a61ea5228.pdf,0,0,,"2026-01-12 20:05:11","2026-01-12 20:05:11"
f_18e6acf3,default,learning-materials,mi3ufd6hd,"School Admin",media,ProductPolicy_2025-11-11.pdf,application/pdf,918506,/uploads/1768248310395-dc80cc44b9baf1980b9913fa.pdf,0,0,,"2026-01-12 20:05:11","2026-01-12 20:05:11"
f_2310e07f,default,learning-materials,mtoen8xya,"School Admin",media,"CV â Md Golam Rabbani.pdf",application/pdf,430644,/uploads/1768248373713-5453b19324fb6075335b1a1a.pdf,0,0,,"2026-01-12 20:06:15","2026-01-12 20:06:15"
f_4feb0a34,default,learning-materials,mtoen8xya,"School Admin",media,FundBA_PrinciplesOfStrategicMgt_2025-09-18.pdf,application/pdf,181273,/uploads/1768248373716-1c18befd5871f55424999cdc.pdf,0,0,,"2026-01-12 20:06:15","2026-01-12 20:06:15"
f_cd1df3bf,default,learning-materials,mtoen8xya,"School Admin",media,FundBA_TheOperationsFunction_2025-09-18.pdf,application/pdf,804612,/uploads/1768248373718-61481aab165403be2e09df88.pdf,0,0,,"2026-01-12 20:06:15","2026-01-12 20:06:15"
f_a02e1901,default,learning-materials,mtoen8xya,"School Admin",media,PlanningCostsOfProduction_2025-09-18.pdf,application/pdf,248908,/uploads/1768248373720-17eaa22a2f6e19fe82473057.pdf,0,0,,"2026-01-12 20:06:15","2026-01-12 20:06:15"
f_aab0dbe5,default,learning-materials,mtoen8xya,"School Admin",media,Pricing_2025-09-18.pdf,application/pdf,369854,/uploads/1768248373721-2af08ff194d21607e4bc469f.pdf,0,0,,"2026-01-12 20:06:15","2026-01-12 20:06:15"
f_1802cbd,default,learning-materials,mtoen8xya,"School Admin",media,ProductPolicy_2025-11-11.pdf,application/pdf,918506,/uploads/1768248373725-236217a5fb7d82dc0d59f6c3.pdf,0,0,,"2026-01-12 20:06:15","2026-01-12 20:06:15"
f_b3b6f25,default,learning-materials,mcgygtbxw,"School Admin",media,"CV â Md Golam Rabbani.pdf",application/pdf,430644,/uploads/1768248477806-99678ed39f388ef1d5683b2a.pdf,0,0,,"2026-01-12 20:07:58","2026-01-12 20:07:58"
f_d1f771ad,default,learning-materials,mcgygtbxw,"School Admin",media,FundBA_PrinciplesOfStrategicMgt_2025-09-18.pdf,application/pdf,181273,/uploads/1768248477810-124a33345dff2f2d9804c732.pdf,0,0,,"2026-01-12 20:07:58","2026-01-12 20:07:58"
f_9241e484,default,learning-materials,mcgygtbxw,"School Admin",media,FundBA_TheOperationsFunction_2025-09-18.pdf,application/pdf,804612,/uploads/1768248477812-8d1f6b5c5073f98d55a38f72.pdf,0,0,,"2026-01-12 20:07:58","2026-01-12 20:07:58"
f_85a6ce6d,default,learning-materials,mcgygtbxw,"School Admin",media,PlanningCostsOfProduction_2025-09-18.pdf,application/pdf,248908,/uploads/1768248477816-788482c08da52a078fe5100e.pdf,0,0,,"2026-01-12 20:07:58","2026-01-12 20:07:58"
f_676a830a,default,learning-materials,mcgygtbxw,"School Admin",media,Pricing_2025-09-18.pdf,application/pdf,369854,/uploads/1768248477817-a2e36aafab82a1b6421bb679.pdf,0,0,,"2026-01-12 20:07:58","2026-01-12 20:07:58"
f_60fed241,default,learning-materials,mcgygtbxw,"School Admin",media,ProductPolicy_2025-11-11.pdf,application/pdf,918506,/uploads/1768248477818-6539c10320ac78ce1b046bae.pdf,0,0,,"2026-01-12 20:07:58","2026-01-12 20:07:58"
f_12da6b16,default,learning-materials,mb4jsk9gl,"School Admin",media,"CV â Md Golam Rabbani.pdf",application/pdf,430644,/uploads/1768248543360-9e9521d0cea907d61762bb25.pdf,0,0,,"2026-01-12 20:09:04","2026-01-12 20:09:04"
f_b7c860b3,default,learning-materials,mb4jsk9gl,"School Admin",media,FundBA_PrinciplesOfStrategicMgt_2025-09-18.pdf,application/pdf,181273,/uploads/1768248543363-02734136765b2a51637eb084.pdf,0,0,,"2026-01-12 20:09:04","2026-01-12 20:09:04"
f_13e4621d,default,learning-materials,mb4jsk9gl,"School Admin",media,FundBA_TheOperationsFunction_2025-09-18.pdf,application/pdf,804612,/uploads/1768248543365-92a2169ebb3095052fa1e06a.pdf,0,0,,"2026-01-12 20:09:04","2026-01-12 20:09:04"
f_2435fe91,default,learning-materials,mb4jsk9gl,"School Admin",media,PlanningCostsOfProduction_2025-09-18.pdf,application/pdf,248908,/uploads/1768248543368-ce3d08a99dfbbb599f3fc7b3.pdf,0,0,,"2026-01-12 20:09:04","2026-01-12 20:09:04"
f_80a250ea,default,learning-materials,mb4jsk9gl,"School Admin",media,Pricing_2025-09-18.pdf,application/pdf,369854,/uploads/1768248543369-4f5350ace81b8bb97e8e408e.pdf,0,0,,"2026-01-12 20:09:04","2026-01-12 20:09:04"
f_1fe15a84,default,learning-materials,mb4jsk9gl,"School Admin",media,ProductPolicy_2025-11-11.pdf,application/pdf,918506,/uploads/1768248543373-563433883c59a1c1d17208c7.pdf,0,0,,"2026-01-12 20:09:04","2026-01-12 20:09:04"
f_a950e41,default,learning-materials,mmr1x2r2a,"School Admin",media,"CV â Md Golam Rabbani.pdf",application/pdf,430644,/uploads/1768251281909-6fbb2c332e57c6f5e1006304.pdf,0,0,,"2026-01-12 20:54:44","2026-01-12 20:54:44"
f_f8b524ed,default,learning-materials,mmr1x2r2a,"School Admin",media,FundBA_PrinciplesOfStrategicMgt_2025-09-18.pdf,application/pdf,181273,/uploads/1768251281912-371b30e5278dfd544bd7eda9.pdf,0,0,,"2026-01-12 20:54:44","2026-01-12 20:54:44"
f_1ab575b3,default,learning-materials,mmr1x2r2a,"School Admin",media,FundBA_TheOperationsFunction_2025-09-18.pdf,application/pdf,804612,/uploads/1768251281914-257405fa00918cf8939c4d4f.pdf,0,0,,"2026-01-12 20:54:44","2026-01-12 20:54:44"
f_8312fa92,default,learning-materials,mmr1x2r2a,"School Admin",media,PlanningCostsOfProduction_2025-09-18.pdf,application/pdf,248908,/uploads/1768251281916-ea2efc6eff884a2a244f70be.pdf,0,0,,"2026-01-12 20:54:44","2026-01-12 20:54:44"
f_59c86216,default,learning-materials,mmr1x2r2a,"School Admin",media,Pricing_2025-09-18.pdf,application/pdf,369854,/uploads/1768251281917-d361f5a068e225f1cbf1276a.pdf,0,0,,"2026-01-12 20:54:44","2026-01-12 20:54:44"
f_788b0a29,default,learning-materials,mmr1x2r2a,"School Admin",media,ProductPolicy_2025-11-11.pdf,application/pdf,918506,/uploads/1768251281918-5e781d833621b8b0b9a6cf62.pdf,0,0,,"2026-01-12 20:54:44","2026-01-12 20:54:44"
f_ee25c125,default,learning-materials,ms78cbe9g,"School Admin",media,"CV â Md Golam Rabbani.pdf",application/pdf,430644,/uploads/1768251863447-5d0e404906bf73934f78d027.pdf,0,0,,"2026-01-12 21:04:24","2026-01-12 21:04:24"
f_52a8cf8b,default,learning-materials,ms78cbe9g,"School Admin",media,FundBA_PrinciplesOfStrategicMgt_2025-09-18.pdf,application/pdf,181273,/uploads/1768251863451-2f1728ef958bde9b37198994.pdf,0,0,,"2026-01-12 21:04:24","2026-01-12 21:04:24"
f_a60a7d39,default,learning-materials,ms78cbe9g,"School Admin",media,FundBA_TheOperationsFunction_2025-09-18.pdf,application/pdf,804612,/uploads/1768251863453-779a6e15c29573d29d42e3de.pdf,0,0,,"2026-01-12 21:04:24","2026-01-12 21:04:24"
f_f1198d9c,default,learning-materials,ms78cbe9g,"School Admin",media,PlanningCostsOfProduction_2025-09-18.pdf,application/pdf,248908,/uploads/1768251863456-959d54da0687872313e1b52f.pdf,0,0,,"2026-01-12 21:04:24","2026-01-12 21:04:24"
f_e6119ad2,default,learning-materials,ms78cbe9g,"School Admin",media,Pricing_2025-09-18.pdf,application/pdf,369854,/uploads/1768251863459-66495b35793c7b6b6e8dc2d2.pdf,0,0,,"2026-01-12 21:04:24","2026-01-12 21:04:24"
f_b6f05594,default,learning-materials,ms78cbe9g,"School Admin",media,ProductPolicy_2025-11-11.pdf,application/pdf,918506,/uploads/1768251863462-5da1495aad727b70d5a09775.pdf,0,0,,"2026-01-12 21:04:24","2026-01-12 21:04:24"
f_5ca109af,default,learning-materials,m0w623p1z,"School Admin",media,"CV â Md Golam Rabbani.pdf",application/pdf,430644,/uploads/1768252171390-67de82cc4bb601e296a2d163.pdf,0,0,,"2026-01-12 21:09:32","2026-01-12 21:09:32"
f_c918f071,default,learning-materials,m0w623p1z,"School Admin",media,FundBA_PrinciplesOfStrategicMgt_2025-09-18.pdf,application/pdf,181273,/uploads/1768252171393-ec348a9f6e27852ad7db701f.pdf,0,0,,"2026-01-12 21:09:32","2026-01-12 21:09:32"
f_b185066f,default,learning-materials,m0w623p1z,"School Admin",media,FundBA_TheOperationsFunction_2025-09-18.pdf,application/pdf,804612,/uploads/1768252171394-8a8d6313faf57d826e34fa15.pdf,0,0,,"2026-01-12 21:09:32","2026-01-12 21:09:32"
f_33d4f824,default,learning-materials,m0w623p1z,"School Admin",media,PlanningCostsOfProduction_2025-09-18.pdf,application/pdf,248908,/uploads/1768252171397-a37a58727dda6741b44fcb7e.pdf,0,0,,"2026-01-12 21:09:32","2026-01-12 21:09:32"
f_c7f538a1,default,learning-materials,m0w623p1z,"School Admin",media,Pricing_2025-09-18.pdf,application/pdf,369854,/uploads/1768252171398-e03417540f661d40a1941c6c.pdf,0,0,,"2026-01-12 21:09:32","2026-01-12 21:09:32"
f_60283d60,default,learning-materials,m0w623p1z,"School Admin",media,ProductPolicy_2025-11-11.pdf,application/pdf,918506,/uploads/1768252171400-9a25af9eb92d50ba8da9b97e.pdf,0,0,,"2026-01-12 21:09:32","2026-01-12 21:09:32"
f_842d1b12,default,learning-materials,m20ql32hr,"School Admin",media,"CV â Md Golam Rabbani.pdf",application/pdf,430644,/uploads/1768252405339-fd6af05a0080190caf9bf95c.pdf,0,0,,"2026-01-12 21:13:26","2026-01-12 21:13:26"
f_e3abb05e,default,learning-materials,m20ql32hr,"School Admin",media,FundBA_PrinciplesOfStrategicMgt_2025-09-18.pdf,application/pdf,181273,/uploads/1768252405341-3dce7775c88c6f5dd019044c.pdf,0,0,,"2026-01-12 21:13:26","2026-01-12 21:13:26"
f_8798eee9,default,learning-materials,m20ql32hr,"School Admin",media,FundBA_TheOperationsFunction_2025-09-18.pdf,application/pdf,804612,/uploads/1768252405343-971c6204158afb57096f3912.pdf,0,0,,"2026-01-12 21:13:26","2026-01-12 21:13:26"
f_a5bb757d,default,learning-materials,m20ql32hr,"School Admin",media,PlanningCostsOfProduction_2025-09-18.pdf,application/pdf,248908,/uploads/1768252405345-cc60d1dcb072827af3aa870e.pdf,0,0,,"2026-01-12 21:13:26","2026-01-12 21:13:26"
f_3f696cba,default,learning-materials,m20ql32hr,"School Admin",media,Pricing_2025-09-18.pdf,application/pdf,369854,/uploads/1768252405348-de883efd72670b1ad76be695.pdf,0,0,,"2026-01-12 21:13:26","2026-01-12 21:13:26"
f_63e37655,default,learning-materials,m20ql32hr,"School Admin",media,ProductPolicy_2025-11-11.pdf,application/pdf,918506,/uploads/1768252405349-d430f690a2812547acafebd0.pdf,0,0,,"2026-01-12 21:13:26","2026-01-12 21:13:26"
f_721b4993,default,learning-materials,mskyu8tgw,"School Admin",media,"CV â Md Golam Rabbani.pdf",application/pdf,430644,/uploads/1768253232244-3702ff879372ed06c66ab8bc.pdf,0,0,,"2026-01-12 21:27:14","2026-01-12 21:27:14"
f_da3aa82,default,learning-materials,mskyu8tgw,"School Admin",media,FundBA_PrinciplesOfStrategicMgt_2025-09-18.pdf,application/pdf,181273,/uploads/1768253232247-bfc8fd51290012c131be196e.pdf,0,0,,"2026-01-12 21:27:14","2026-01-12 21:27:14"
f_65dd7b56,default,learning-materials,mskyu8tgw,"School Admin",media,FundBA_TheOperationsFunction_2025-09-18.pdf,application/pdf,804612,/uploads/1768253232250-66c429336e075b778ef97738.pdf,0,0,,"2026-01-12 21:27:14","2026-01-12 21:27:14"
f_a1c0a5c0,default,learning-materials,mskyu8tgw,"School Admin",media,PlanningCostsOfProduction_2025-09-18.pdf,application/pdf,248908,/uploads/1768253232254-d9b2569565ec95bfb487121e.pdf,0,0,,"2026-01-12 21:27:14","2026-01-12 21:27:14"
f_a37493a7,default,learning-materials,mskyu8tgw,"School Admin",media,Pricing_2025-09-18.pdf,application/pdf,369854,/uploads/1768253232255-406ac861948276833ea53da8.pdf,0,0,,"2026-01-12 21:27:14","2026-01-12 21:27:14"
f_77f8961c,default,learning-materials,mskyu8tgw,"School Admin",media,ProductPolicy_2025-11-11.pdf,application/pdf,918506,/uploads/1768253232256-869d3bc644f6fc7601e79e7b.pdf,0,0,,"2026-01-12 21:27:14","2026-01-12 21:27:14"
f_4b4b3953,default,learning-materials,mc2a5jlzk,"School Admin",media,"CV â Md Golam Rabbani.pdf",application/pdf,430644,/uploads/1768253380293-925813230fc3c120af624327.pdf,0,0,,"2026-01-12 21:29:41","2026-01-12 21:29:41"
f_f54fb738,default,learning-materials,mc2a5jlzk,"School Admin",media,FundBA_PrinciplesOfStrategicMgt_2025-09-18.pdf,application/pdf,181273,/uploads/1768253380296-2692e277cce36fdf7cdc99a3.pdf,0,0,,"2026-01-12 21:29:41","2026-01-12 21:29:41"
f_9eac5f68,default,learning-materials,mc2a5jlzk,"School Admin",media,FundBA_TheOperationsFunction_2025-09-18.pdf,application/pdf,804612,/uploads/1768253380297-276d7a8e6e5835ceb77901fc.pdf,0,0,,"2026-01-12 21:29:41","2026-01-12 21:29:41"
f_44df4c47,default,learning-materials,mc2a5jlzk,"School Admin",media,PlanningCostsOfProduction_2025-09-18.pdf,application/pdf,248908,/uploads/1768253380301-9444e0755b078ce24547a6e5.pdf,0,0,,"2026-01-12 21:29:41","2026-01-12 21:29:41"
f_61e70fa2,default,learning-materials,mc2a5jlzk,"School Admin",media,Pricing_2025-09-18.pdf,application/pdf,369854,/uploads/1768253380303-c8bb5f5c219c00b1ebff4dec.pdf,0,0,,"2026-01-12 21:29:41","2026-01-12 21:29:41"
f_d6d21941,default,learning-materials,mc2a5jlzk,"School Admin",media,ProductPolicy_2025-11-11.pdf,application/pdf,918506,/uploads/1768253380305-0f66f96cd53da12007cc44fd.pdf,0,0,,"2026-01-12 21:29:41","2026-01-12 21:29:41"
f_2454c160,default,learning-materials,m1q9b3j3o,"School Admin",media,"CV â Md Golam Rabbani.pdf",application/pdf,430644,/uploads/1768254094275-a54a4296cf91f6f2d840ebfb.pdf,0,0,,"2026-01-12 21:41:35","2026-01-12 21:41:35"
